Smut,180
Oral Sex,65
Fluff and Smut,55
Fluff,52
Vaginal Sex,52
Vaginal Fingering,48
Reader - Insert,47
Angst,45
Sex,44
Rough Sex,44
Eventual Smut,42
Plot What Plot/Porn Without Plot,35
Teacher - Student Relationship,35
Slow Burn,34
Shameless Smut,33
Dom/sub,26
Praise Kink,25
Choking,24
NSFW,24
Explicit Sexual Content,24
Dirty Talk,22
none,21
Blow Jobs,21
Semi - Public Sex,20
Porn With Plot,20
Daddy Kink,19
Unprotected Sex,18
Hogwarts,18
Fluff and Angst,18
Cunnilingus,18
Light Dom/sub,18
Porn with Feelings,18
Enemies to Lovers,17
Harry Potter smut,16
Jealousy,16
Teasing,16
Threesome - F/M/M,16
Romance,15
Friends to Lovers,14
Spanking,14
Masturbation,14
Anal Sex,13
Light Bondage,13
Consensual Sex,13
Magic,12
Slytherin Reader,12
Light BDSM,12
Bondage,12
First Time,12
BDSM,12
Orgasm Delay/Denial,12
Character Death,11
Angst and Fluff and Smut,11
Double Penetration,11
Loss of Virginity,11
Love,11
Public Sex,11
Exhibitionism,11
Dubious Consent,11
Sex Toys,11
Female Reader,10
Eventual Romance,10
Enemies to Friends to Lovers,10
Sexual Tension,10
Creampie,10
Dom/sub Undertones,10
Aftercare,10
Age Difference,10
Slytherin,9
Cheating,9
Degradation,9
Breeding,9
Marauders Era (Harry Potter),9
Falling In Love,9
Explicit Language,9
Penis In Vagina Sex,9
Porn,9
Alternate Universe - Canon Divergence,9
Drunk Sex,9
Multiple Orgasms,9
Alcohol,8
Orgasm Denial,8
Mildly Dubious Consent,8
Rough Oral Sex,8
Established Relationship,8
Hand Jobs,8
Face - Fucking,8
Cock Warming,8
Voyeurism,8
Punishment,8
Alternate Universe - Hogwarts,7
Violence,7
Harry Potter - Freeform,7
Drama &amp; Romance,7
Draco Malfoy smut,7
Death,7
Other Additional Tags to Be Added,7
Forbidden Love,7
Top Draco Malfoy,7
Angst with a Happy Ending,7
Secret Relationship,7
