Fluff,167
Angst,96
Romance,93
none,84
Marauders Era (Harry Potter),72
Smut,65
Slow Burn,59
Fluff and Angst,55
Remus Lupin Lives,54
Werewolf Remus Lupin,53
Alternate Universe - Canon Divergence,48
Marauders,47
Werewolves,43
Love,42
Alternate Universe,42
Hogwarts,40
Remus Lupin Needs a Hug,39
Hurt/Comfort,39
Fluff and Smut,36
Teacher - Student Relationship,35
Age Difference,35
Book 5: Harry Potter and the Order of the Phoenix,35
Canon Compliant,32
Friends to Lovers,31
Oral Sex,31
Young Remus Lupin,29
Falling In Love,29
POV Remus Lupin,29
Friendship,28
One Shot,28
Protective Remus Lupin,27
Order of the Phoenix (Harry Potter),27
Marauders Friendship (Harry Potter),25
Werewolf Mates,25
Pregnancy,24
Sex,24
Established Relationship,24
Domestic Fluff,24
Emotional Hurt/Comfort,23
Angst with a Happy Ending,23
Explicit Sexual Content,23
Tooth - Rotting Fluff,23
Remadora,23
Drama,23
Alternate Universe - Muggle,23
Time Travel,22
First Kiss,22
Book 6: Harry Potter and the Half - Blood Prince,22
Mutual Pining,22
Reader - Insert,20
Humor,20
Book 7: Harry Potter and the Deathly Hallows,20
Fluff and Humor,20
Post - War,19
Canonical Character Death,19
Romantic Fluff,19
Older Man/Younger Woman,19
Vaginal Sex,19
Professor Remus Lupin,18
Eventual Smut,18
Angst and Hurt/Comfort,18
Pining,18
Family,17
Soulmates,17
Eventual Romance,17
Christmas Fluff,17
Drama &amp; Romance,17
Jealousy,16
Full Moon,16
Post - Battle of Hogwarts,15
Rough Sex,15
Shameless Smut,15
Sexual Tension,14
Secret Relationship,14
Light Angst,14
Plot What Plot/Porn Without Plot,14
Unplanned Pregnancy,13
Slow Build,13
Idiots in Love,13
Sirius Black Lives,13
Vaginal Fingering,13
Christmas,13
Harry Potter Epilogue What Epilogue / EWE,12
Book 3: Harry Potter and the Prisoner of Azkaban,12
Number Twelve Grimmauld Place,12
Post Traumatic Stress Disorder - PTSD,12
Happy Ending,12
Developing Relationship,12
Nymphadora Tonks Lives,12
Fluff and Hurt/Comfort,12
Canon - Typical Violence,11
First Time,11
Love Confessions,11
Friendship/Love,11
Animagus,11
Hogwarts Seventh Year,11
Family Fluff,11
Drabble,11
Alternate Universe - Time Travel,10
Marriage,10
Blood and Injury,10
