Slow Burn,574
Fluff,564
Romance,533
Angst,486
Hogwarts,400
none,343
Fluff and Angst,341
Friends to Lovers,323
Smut,319
Alternate Universe - Canon Divergence,261
Eventual Romance,256
Marauders Era (Harry Potter),241
Friendship,209
Original Character(s),200
Eventual Smut,191
Slytherin,190
Love,187
Hurt/Comfort,185
Explicit Sexual Content,170
Enemies to Lovers,168
Fluff and Smut,163
Magic,157
Death Eaters,155
Enemies to Friends to Lovers,148
Alternate Universe,146
Drama,144
Marauders,142
Falling In Love,141
Gryffindor,127
Quidditch,121
Humor,121
Hufflepuff,114
Mutual Pining,114
Other Additional Tags to Be Added,100
Book 4: Harry Potter and the Goblet of Fire,100
Slow Build,100
Ravenclaw,100
Character Death,98
Sex,98
Oral Sex,94
Alternate Universe - Harry Potter Setting,94
Book 5: Harry Potter and the Order of the Phoenix,92
Book 6: Harry Potter and the Half - Blood Prince,91
Slow Romance,90
Drama &amp; Romance,86
Violence,86
Pureblood Culture (Harry Potter),85
Good Slytherins,85
Dark Magic,82
Alternate Universe - Hogwarts,81
Angst with a Happy Ending,81
Family,80
Not Canon Compliant,80
Romantic Fluff,78
Gryffindor/Slytherin Inter - House Relationships,78
Book 7: Harry Potter and the Deathly Hallows,78
Canon Compliant,77
Rough Sex,77
Teen Romance,76
Implied/Referenced Child Abuse,74
Post Traumatic Stress Disorder - PTSD,74
Order of the Phoenix (Harry Potter),74
Fred Weasley Lives,73
Fluff and Humor,73
Emotional Hurt/Comfort,73
Angst and Hurt/Comfort,73
Post - Battle of Hogwarts,72
Good Draco Malfoy,72
Post - Hogwarts,72
Hogwarts Sixth Year,71
Time Travel,71
Jealousy,71
One Shot,70
Hogwarts Seventh Year,67
Marauders Friendship (Harry Potter),67
Harry Potter - Freeform,66
Eventual Relationships,66
Explicit Language,66
Tooth - Rotting Fluff,65
Minor Character Death,65
First War with Voldemort,65
Book 3: Harry Potter and the Prisoner of Azkaban,65
Teacher - Student Relationship,64
Love Triangles,62
Sexual Content,62
Secret Relationship,62
Mystery,62
Happy Ending,61
Post - War,60
Severus Snape Has a Heart,60
Pureblood Society (Harry Potter),59
Slytherins Being Slytherins,59
Friendship/Love,59
Battle of Hogwarts,58
Childhood Friends,58
War,57
Action/Adventure,57
Light Angst,56
Best Friends,56
Soulmates,56
Second War with Voldemort,56
