Smut,1196
Explicit Sexual Content,819
Oral Sex,564
Harry Potter Epilogue What Epilogue / EWE,539
Romance,520
Angst,458
Fluff and Smut,428
Plot What Plot/Porn Without Plot,374
Fluff,355
Vaginal Sex,320
Alternate Universe - Canon Divergence,299
Shameless Smut,295
Slow Burn,294
Vaginal Fingering,283
Post - War,278
Sex,263
Dirty Talk,241
Post - Hogwarts,237
Cunnilingus,236
Rough Sex,235
Established Relationship,232
Explicit Language,231
Eventual Smut,226
Hogwarts Eighth Year,206
Porn With Plot,201
Alternate Universe,195
Masturbation,194
Threesome - F/M/M,192
Anal Sex,184
Praise Kink,182
none,179
Voyeurism,176
POV Hermione Granger,172
Friends to Lovers,169
BDSM,167
Hurt/Comfort,166
Spanking,155
Blow Jobs,155
One Shot,151
Dubious Consent,148
Light Dom/sub,148
Porn with Feelings,142
Enemies to Lovers,140
Time Travel,135
Adult Hermione Granger,135
Post Traumatic Stress Disorder - PTSD,132
Mutual Pining,131
Rape/Non - con Elements,129
dramione - Freeform,126
Violence,125
Drama,120
First Time,120
POV Draco Malfoy,119
Ron Weasley Bashing,119
Angst with a Happy Ending,118
Semi - Public Sex,118
Dom/sub,118
Eventual Romance,117
Severus Snape Lives,115
Sexual Content,111
Humor,109
Loss of Virginity,105
Dark,103
Light BDSM,102
Fluff and Angst,101
Teacher - Student Relationship,101
BAMF Hermione Granger,100
Torture,100
Exhibitionism,97
PWP,94
Dark Hermione Granger,93
Post - Battle of Hogwarts,92
Sexual Tension,91
Light Bondage,91
Lesbian Sex,90
Anal Fingering,88
Secret Relationship,86
Not Canon Compliant,85
Age Difference,84
Pining,83
Infidelity,83
Character Death,82
Double Penetration,82
Alternate Universe - Voldemort Wins,80
Not Epilogue Compliant,78
Other Additional Tags to Be Added,78
Happy Ending,77
Alpha/Beta/Omega Dynamics,77
Polyamory,77
Light Angst,76
Older Man/Younger Woman,76
Pregnancy,75
Love,75
Enemies to Friends to Lovers,74
Public Sex,74
Sex Toys,73
Teasing,73
Falling In Love,72
Minor Character Death,72
Head Girl Hermione Granger,72
Possessive Behavior,70
