Smut,387
Anal Sex,272
Angst,249
Oral Sex,246
Explicit Sexual Content,228
Romance,221
Severus Snape Lives,207
Teacher - Student Relationship,179
Fluff,166
Plot What Plot/Porn Without Plot,148
Top Severus Snape,144
Slow Burn,140
Fluff and Smut,135
Bottom Severus Snape,133
Hurt/Comfort,126
Sex,126
Vaginal Sex,125
First Time,123
Rough Sex,123
Blow Jobs,114
none,113
Post - War,107
Alternate Universe - Canon Divergence,105
Masturbation,100
Harry Potter Epilogue What Epilogue / EWE,98
Alternate Universe,96
BDSM,92
Mpreg,90
Dom/sub,86
Established Relationship,86
Spanking,84
Dirty Talk,84
Eventual Romance,80
Bottom Harry Potter,76
Anal Fingering,74
Eventual Smut,73
Rimming,72
Dubious Consent,70
Severus Snape Has a Heart,67
Vaginal Fingering,66
Shameless Smut,64
Post Traumatic Stress Disorder - PTSD,62
Good Severus Snape,62
Age Difference,62
Rape/Non - con Elements,61
Drama,60
Fluff and Angst,60
Porn With Plot,60
Voyeurism,60
Falling In Love,59
Humor,59
One Shot,56
Time Travel,55
Post - Hogwarts,55
Hogwarts,55
Hand Jobs,55
Light Dom/sub,54
Violence,53
Angst with a Happy Ending,53
Bondage,52
Cunnilingus,51
Slash,50
Praise Kink,50
Alpha/Beta/Omega Dynamics,50
Rape,49
Underage Sex,48
Top Harry Potter,46
Marauders Era (Harry Potter),45
Slow Build,44
Semi - Public Sex,44
Other Additional Tags to Be Added,44
POV Severus Snape,43
Sexual Tension,43
Dom Severus Snape,43
Explicit Language,42
Potions,42
Loss of Virginity,42
Emotional Hurt/Comfort,42
Threesome - F/M/M,41
Gay Sex,41
Implied/Referenced Child Abuse,41
Humiliation,40
Torture,40
Drama &amp; Romance,40
Porn with Feelings,40
Love,39
Happy Ending,39
Soulmates,39
Daddy Kink,39
Light BDSM,38
Pregnancy,38
Sex Toys,37
Friends to Lovers,36
Young Severus Snape,36
Light Bondage,35
Bottom Harry,35
Enemies to Lovers,35
Ron Weasley Bashing,34
Female Harry Potter,34
Kissing,34
Character Death,33
