Smut,236
Anal Sex,227
Marauders Era (Harry Potter),183
Oral Sex,142
Angst,135
Fluff,118
Fluff and Smut,118
Plot What Plot/Porn Without Plot,114
wolfstar,108
Explicit Sexual Content,98
Established Relationship,97
Anal Fingering,97
Blow Jobs,94
Alternate Universe - Modern Setting,89
Dirty Talk,85
Marauders,79
Alternate Universe - Canon Divergence,76
Rimming,76
Hurt/Comfort,72
Rough Sex,70
Bottom Sirius Black,67
Romance,65
Friends to Lovers,64
Alternate Universe,62
Slow Burn,61
First Time,58
Top Remus Lupin,57
Porn with Feelings,54
Sirius Black Lives,52
none,51
Masturbation,50
Top Sirius Black,50
Hand Jobs,49
Praise Kink,49
Dom/sub,49
Getting Together,49
Daddy Kink,46
Porn With Plot,46
Alternate Universe - Non - Magical,46
Mutual Pining,46
Eventual Smut,45
Shameless Smut,43
BDSM,43
Humor,40
Spanking,38
Alternate Universe - Muggle,38
Gay Sex,37
Angst with a Happy Ending,37
Happy Ending,37
Gay Sirius Black,36
Fluff and Angst,36
Implied/Referenced Child Abuse,35
First War with Voldemort,35
Light Angst,35
Age Difference,34
Banter,34
Sex,34
Aftercare,32
Bottom Remus Lupin,32
Semi - Public Sex,32
Light Dom/sub,30
Sexual Content,30
Frottage,29
Bondage,29
Light BDSM,28
Dom/sub Undertones,28
Choking,27
Recreational Drug Use,27
Pining,27
Voyeurism,27
Vaginal Sex,27
Polyamory,26
POV Sirius Black,26
Gay Remus Lupin,26
Post - Hogwarts,26
Explicit Language,26
Bisexual Remus Lupin,26
Multiple Orgasms,26
Asexual Character,25
Teasing,25
Time Travel,25
Canon Compliant,25
One Shot,25
Jealousy,25
Threesome - M/M/M,24
Falling In Love,24
Texting,24
Orgasm Delay/Denial,24
Threesome - F/M/M,24
Established Sirius Black/Remus Lupin,23
Genderfluid Character,23
Post Traumatic Stress Disorder - PTSD,23
Alternate Universe - Everyone Lives/Nobody Dies,23
Angst and Fluff and Smut,23
Alpha/Beta/Omega Dynamics,22
Drinking,22
Number Twelve Grimmauld Place,22
Past Child Abuse,22
Dubious Consent,22
Alternate Universe - No Voldemort,22
Bisexual Sirius Black,21
