Fluff,1925
Marauders Era (Harry Potter),1903
wolfstar,1477
Angst,1363
Marauders,1147
Hurt/Comfort,733
Alternate Universe - Modern Setting,634
Fluff and Angst,628
Marauders Friendship (Harry Potter),609
Alternate Universe - Canon Divergence,595
Slow Burn,518
Established Relationship,473
Gay Sirius Black,471
Friends to Lovers,448
POV Remus Lupin,434
Hogwarts,430
Remus Lupin Needs a Hug,428
none,416
Alternate Universe,399
First Kiss,381
Mutual Pining,378
Romance,377
Alternate Universe - Muggle,375
First War with Voldemort,373
Getting Together,373
Bisexual Remus Lupin,369
Angst with a Happy Ending,363
Canon Compliant,345
Friendship,333
Werewolf Remus Lupin,332
Smut,331
Implied/Referenced Child Abuse,325
Alternate Universe - Non - Magical,320
One Shot,317
Pining,302
Emotional Hurt/Comfort,281
Established Sirius Black/Remus Lupin,277
Humor,271
Sirius Black &amp; James Potter Friendship,267
POV Sirius Black,262
Gay Remus Lupin,240
Happy Ending,239
Light Angst,232
Anal Sex,226
Remus Lupin &amp; Lily Evans Potter Friendship,211
Fluff and Humor,208
Domestic Fluff,207
Werewolves,201
Young Remus Lupin,199
Coming Out,196
Remus Lupin Lives,194
Angst and Hurt/Comfort,192
jily,184
Fluff and Smut,184
Sirius Black Lives,181
Love,178
Young Sirius Black,176
Christmas,171
Love Confessions,166
Alternate Universe - Everyone Lives/Nobody Dies,165
Oral Sex,165
Alternate Universe - College/University,161
James Potter is a Good Friend,161
Drabble,158
Idiots in Love,156
Modern Marauders (Harry Potter),154
Minor James Potter/Lily Evans Potter,147
Falling In Love,144
Canonical Character Death,142
Other Additional Tags to Be Added,142
Book 5: Harry Potter and the Order of the Phoenix,142
Sirius Black Needs a Hug,142
Grief/Mourning,135
Kissing,134
Depression,134
Top Remus Lupin,133
Gay,129
Friendship/Love,127
Texting,126
Swearing,125
Sirius Black and Remus Lupin Raise Harry Potter,124
Order of the Phoenix (Harry Potter),120
Post - Hogwarts,120
Boys In Love,119
Protective Remus Lupin,118
Book 3: Harry Potter and the Prisoner of Azkaban,118
Blow Jobs,113
Not Canon Compliant,111
Child Abuse,111
Tooth - Rotting Fluff,111
Christmas Fluff,111
Hurt Remus Lupin,110
Post - Sirius Black in Azkaban,109
Post Traumatic Stress Disorder - PTSD,108
Anxiety,108
Number Twelve Grimmauld Place,108
Plot What Plot/Porn Without Plot,106
Family,103
Explicit Sexual Content,102
Hogwarts Seventh Year,100
Full Moon,99
