Smut,215
Anal Sex,197
Marauders Era (Harry Potter),155
Oral Sex,136
Angst,123
Fluff and Smut,121
Fluff,115
wolfstar,109
Plot What Plot/Porn Without Plot,95
Blow Jobs,92
Established Relationship,91
Alternate Universe - Modern Setting,87
Explicit Sexual Content,86
Anal Fingering,84
Top Remus Lupin,80
Marauders,79
Hurt/Comfort,75
Dirty Talk,75
Rough Sex,70
Rimming,69
Romance,67
Alternate Universe - Canon Divergence,61
Bottom Sirius Black,59
Slow Burn,58
Friends to Lovers,54
Alternate Universe,53
Dom/sub,53
First Time,51
Masturbation,48
Alternate Universe - Non - Magical,47
Sex,47
Praise Kink,47
Porn with Feelings,47
Getting Together,45
Daddy Kink,44
Gay Sex,43
Hand Jobs,42
BDSM,42
Werewolves,41
Shameless Smut,41
Bottom Remus Lupin,39
Porn With Plot,39
Eventual Smut,38
Spanking,38
Angst with a Happy Ending,38
Humor,37
Alternate Universe - Muggle,37
Mutual Pining,37
Fluff and Angst,36
Werewolf Remus Lupin,35
Light Angst,35
Light Dom/sub,34
Remus Lupin Lives,34
Gay Sirius Black,33
Age Difference,32
Gay Remus Lupin,31
Top Sirius Black,31
Aftercare,30
POV Remus Lupin,30
none,30
Teacher - Student Relationship,30
Choking,29
Sexual Content,29
Bisexual Remus Lupin,29
Werewolf Mates,28
Happy Ending,28
Semi - Public Sex,28
Implied/Referenced Child Abuse,27
Banter,27
Multiple Orgasms,27
First War with Voldemort,27
Bondage,27
Recreational Drug Use,26
Remus Lupin Needs a Hug,26
Frottage,26
Teasing,26
One Shot,26
Asexual Character,25
Jealousy,25
Domestic Fluff,25
Dubious Consent,25
Dom/sub Undertones,25
Vaginal Sex,25
Established Sirius Black/Remus Lupin,24
Genderfluid Character,24
Texting,24
Polyamory,23
Threesome - M/M/M,23
Sirius Black Lives,23
Coming Out,23
Post Traumatic Stress Disorder - PTSD,23
Angst and Fluff and Smut,23
Slash,23
Knotting,22
Past Child Abuse,22
Sexual Tension,22
Dom Remus Lupin,22
Rough Oral Sex,22
Drinking,21
Pining,21
Love,21
