Smut,92
Explicit Sexual Content,89
Possessive Tom Riddle,86
Time Travel,77
Angst,69
Anal Sex,58
Slow Burn,56
Rough Sex,53
Alternate Universe,53
Dubious Consent,53
Oral Sex,50
Alternate Universe - Canon Divergence,49
Romance,49
Tom Riddle is His Own Warning,43
Sane Tom Riddle,40
Manipulative Tom Riddle,39
Possessive Behavior,39
Violence,35
Eventual Smut,34
Murder,33
Manipulation,33
Alpha/Beta/Omega Dynamics,33
Vaginal Sex,32
Unhealthy Relationships,32
Emotional Manipulation,32
Age Difference,32
Dark,31
Fluff,29
Top Tom Riddle,28
Torture,28
Masturbation,28
Horcruxes,27
Rape/Non - con Elements,27
Dark Magic,26
Other Additional Tags to Be Added,26
Mpreg,26
Alternate Universe - Modern Setting,25
Tom Riddle is Not Voldemort,25
Dirty Talk,25
Slytherin Harry Potter,24
Young Tom Riddle,24
Loss of Virginity,24
tomione - Freeform,23
Vaginal Fingering,23
Female Harry Potter,23
Alternate Universe - Time Travel,23
Plot What Plot/Porn Without Plot,23
Bottom Tom Riddle,23
Alternate Universe - Muggle,23
Fluff and Smut,23
First Time,23
Porn With Plot,22
Dead Dove: Do Not Eat,22
Sex,22
Obsession,22
Explicit Language,22
Dark Harry,21
BDSM,21
Sexual Content,21
Blow Jobs,21
Dark Harry Potter,21
Shameless Smut,20
Choking,20
Dom/sub Undertones,19
Omega Harry Potter,19
Manipulative Albus Dumbledore,18
Character Death,18
Dom/sub,18
Minor Character Death,18
Professor Tom Riddle,18
Sexual Tension,18
Magically Powerful Harry Potter,18
none,18
Anal Fingering,18
Alpha Tom Riddle,18
Voyeurism,18
Bondage,18
Power Dynamics,17
Praise Kink,17
Light BDSM,17
Albus Dumbledore Bashing,16
Teacher - Student Relationship,16
Falling In Love,16
Hurt/Comfort,16
Emotional/Psychological Abuse,15
Humor,15
Implied/Referenced Child Abuse,15
Bottom Harry Potter,15
1940s,15
Extremely Dubious Consent,15
Soulmates,15
Bottom Harry,14
Stockholm Syndrome,14
Blood and Gore,14
Established Relationship,14
Power Imbalance,14
Angst with a Happy Ending,14
Do not repost,14
Dont copy to another site,14
Enemies to Lovers,14
Knotting,14
