Fluff,295
Romance,286
Alternate Universe - Canon Divergence,220
none,187
Harry Potter Epilogue What Epilogue / EWE,159
Friendship,156
Angst,153
Friends to Lovers,137
Smut,122
Alternate Universe,118
Post - War,96
Hurt/Comfort,94
Explicit Sexual Content,88
Time Travel,87
Harmony - Freeform,86
Ron Weasley Bashing,83
Humor,83
Post - Hogwarts,80
Manipulative Albus Dumbledore,74
Oral Sex,71
Drama,70
Family,68
Polyamory,66
Fluff and Humor,62
Albus Dumbledore Bashing,61
Not Epilogue Compliant,60
Implied/Referenced Child Abuse,57
BAMF Hermione Granger,56
Christmas Fluff,56
Christmas,55
Fluff and Smut,53
Drabble,52
Post Traumatic Stress Disorder - PTSD,51
Other Additional Tags to Be Added,48
Established Relationship,48
Slow Burn,47
Female Harry Potter,47
Slytherin Harry Potter,47
Fluff and Angst,46
BAMF Harry Potter,46
The Golden Trio,46
One Shot,45
Angst with a Happy Ending,44
Domestic Fluff,44
Threesome - F/M/M,44
Ron Weasley is a Good Friend,43
Emotional Hurt/Comfort,43
Hermione Granger is a Good Friend,41
Ginny Weasley Bashing,41
Anal Sex,41
Auror Harry Potter,41
Black Hermione Granger,40
Plot What Plot/Porn Without Plot,40
Book 7: Harry Potter and the Deathly Hallows,39
Hogwarts,38
Molly Weasley Bashing,38
Friendship/Love,37
Post - Canon,35
Eventual Romance,34
Vaginal Sex,33
Love,33
Light Angst,32
Hermione Granger &amp; Harry Potter Friendship,32
Book 4: Harry Potter and the Goblet of Fire,32
Not Canon Compliant,31
Explicit Language,31
Time Travel Fix - It,31
Crack,31
Character Death,29
Blow Jobs,29
Masturbation,29
Drama &amp; Romance,28
Post - Battle of Hogwarts,28
Family Fluff,27
Porn With Plot,27
Smart Harry Potter,27
Alternate Universe - Harry Potter Setting,27
Master of Death Harry Potter,27
Dark Hermione Granger,26
Canon Compliant,26
Cunnilingus,26
Grief/Mourning,26
Sex,26
AU,26
Best Friends,26
Vaginal Fingering,26
Facebook: Harmony &amp; Co.,26
Halloween,26
Dark Harry Potter,25
Slytherin Hermione Granger,25
Mystery,25
Alternate Universe - Muggle,25
Hogwarts Eighth Year,25
Adventure,24
Porn with Feelings,24
Crossover,24
Shameless Smut,24
Book 1: Harry Potter and the Philosophers Stone,24
POV Harry Potter,24
Post - Second War with Voldemort,24
Dirty Talk,24
