Fluff,191
Time Travel,158
Possessive Tom Riddle,135
Romance,132
Angst,118
Alternate Universe,109
Sane Tom Riddle,102
Slow Burn,90
Alternate Universe - Canon Divergence,87
Alternate Universe - Modern Setting,86
Established Relationship,72
Master of Death Harry Potter,69
Harry Potter &amp; Tom Riddle Attend Hogwarts Together,66
Humor,63
none,59
Alternate Universe - Muggle,56
Other Additional Tags to Be Added,56
Hurt/Comfort,50
Dark Harry,49
Fluff and Humor,48
Possessive Behavior,48
Soulmates,47
Alternate Universe - Non - Magical,46
Good Tom Riddle,46
Mpreg,45
Slytherin Harry Potter,44
Unhealthy Relationships,43
Manipulative Tom Riddle,43
Dark Harry Potter,42
Anal Sex,42
Alpha/Beta/Omega Dynamics,42
Young Tom Riddle,41
Crack,41
tomarry - Freeform,40
Tom Riddle is Not Voldemort,39
Alternate Universe - Time Travel,39
Fluff and Angst,39
Horcruxes,39
Tom Riddle is His Own Warning,37
Implied/Referenced Child Abuse,35
Power Dynamics,34
Smut,34
POV Tom Riddle,34
Dubious Consent,33
Alpha Tom Riddle,32
Omega Harry Potter,32
Minor Character Death,31
Murder,31
Falling In Love,31
Alternate Universe - No Voldemort,31
Age Difference,31
Dom/sub Undertones,31
Sexual Tension,30
Enemies to Lovers,30
Drama,30
Emotional Hurt/Comfort,29
Morally Grey Harry Potter,29
Obsession,29
Alternate Universe - Soulmates,28
Character Study,28
Enemies to Friends to Lovers,28
Soul Bond,27
Albus Dumbledore Bashing,26
Top Tom Riddle,26
One Shot,26
Love,26
Time Travel Fix - It,26
Violence,26
Dont copy to another site,26
Explicit Sexual Content,26
Slash,26
Emotional Manipulation,25
Light Angst,24
Manipulative Albus Dumbledore,23
Crack Treated Seriously,23
Hogwarts,23
Manipulation,23
Obsessive Tom Riddle,23
Character Death,22
Alternate Universe - College/University,22
Eventual Romance,22
Idiots in Love,22
Powerful Harry,22
Alternate Timelines,22
Dark,22
Attempt at Humor,22
Cute,21
Tooth - Rotting Fluff,21
Not Beta Read,21
1940s,21
Do not repost,21
Rough Sex,21
Bottom Harry,20
Short &amp; Sweet,20
Magically Powerful Harry Potter,20
Teasing,20
Harry is a Little Shit,20
Angst with a Happy Ending,20
Teenage Tom Riddle,20
Minister for Magic Tom Riddle,19
AU,19
