Anal Sex,156
Top Severus Snape,105
Bottom Harry Potter,72
First Time,72
Angst,71
Romance,67
Bottom Severus Snape,63
Hurt/Comfort,62
Severus Snape Lives,61
Blow Jobs,60
Oral Sex,59
Teacher - Student Relationship,56
Slow Burn,54
Mpreg,53
Explicit Sexual Content,51
Smut,51
Rimming,50
Post - War,47
Established Relationship,44
Top Harry Potter,43
Plot What Plot/Porn Without Plot,43
Alternate Universe - Canon Divergence,42
BDSM,41
Anal Fingering,41
Fluff,39
none,39
Alternate Universe,38
Fluff and Smut,36
Bottom Harry,35
Rough Sex,35
Humor,35
Dom/sub,34
Dirty Talk,34
Harry Potter Epilogue What Epilogue / EWE,34
Spanking,33
Underage Sex,33
Masturbation,31
Slash,31
Female Harry Potter,31
Post Traumatic Stress Disorder - PTSD,30
Hand Jobs,30
snarry,28
Getting Together,28
Soulmates,28
Aftercare,28
Falling In Love,27
Age Difference,27
Dubious Consent,25
Rape,25
Angst with a Happy Ending,24
Alpha/Beta/Omega Dynamics,24
Good Severus Snape,24
Drama,23
Time Travel,22
Voyeurism,22
Implied/Referenced Child Abuse,22
Rape/Non - con Elements,21
Emotional Hurt/Comfort,21
Bondage,21
Praise Kink,21
Severus Snape Has a Heart,21
Post - Hogwarts,20
Fluff and Angst,20
Porn With Plot,20
Auror Harry Potter,20
Gay Sex,19
Hogwarts,19
Humiliation,18
Other Additional Tags to Be Added,18
Manipulative Albus Dumbledore,18
Sub Harry Potter,18
Loss of Virginity,17
POV Severus Snape,17
Dom Severus Snape,17
Male Slash,16
Slow Build,16
Pining,16
Creature Fic,16
Frottage,16
Sexual Tension,16
Porn,16
Consensual Underage Sex,15
Child Abuse,15
Hogwarts Eighth Year,15
Threesome - M/M/M,15
Soul Bond,15
Vaginal Sex,15
Alpha Severus Snape,15
Orgasm Delay/Denial,15
Violence,14
Mating Cycles/In Heat,14
Sex Toys,14
Past Rape/Non - con,14
Light BDSM,14
Omega Harry Potter,14
Happy Ending,14
Light Dom/sub,14
Daddy Kink,14
Sub Severus Snape,14
Snarry - A - Thon20,14
Depression,13
