Marauders Era (Harry Potter),487
Fluff,417
Marauders,309
jily,270
Angst,235
Marauders Friendship (Harry Potter),184
Alternate Universe - Canon Divergence,173
Canon Compliant,172
Romance,164
First War with Voldemort,151
Alternate Universe - Modern Setting,151
none,145
Friendship,130
Hogwarts,129
Alternate Universe - Muggle,123
Alternate Universe,119
Slow Burn,112
Hurt/Comfort,103
Humor,101
Fluff and Angst,100
Sirius Black &amp; James Potter Friendship,89
Friends to Lovers,88
Hogwarts Seventh Year,83
Fluff and Humor,82
One Shot,81
Mutual Pining,74
wolfstar,73
Enemies to Friends to Lovers,63
James Potter &amp; Lily Evans Potter Live,60
Lily Evans Potter Lives,58
James Potter Lives,56
First Kiss,55
Time Travel,55
Remus Lupin &amp; Lily Evans Potter Friendship,55
Canonical Character Death,55
Domestic Fluff,55
POV Lily Evans Potter,54
Alternate Universe - Everyone Lives/Nobody Dies,52
Sirius Black &amp; Lily Evans Potter Friendship,50
Family,50
Implied/Referenced Child Abuse,50
Established Relationship,49
Quidditch,47
James Potter is a Good Friend,47
Alternate Universe - College/University,46
Angst with a Happy Ending,45
Pining,44
Getting Together,44
Drama,44
Other Additional Tags to Be Added,44
Albus Dumbledore Bashing,43
Family Fluff,43
Minor Sirius Black/Remus Lupin,42
Love,39
Emotional Hurt/Comfort,38
Smut,38
Texting,37
Enemies to Lovers,36
Eventual James Potter/Lily Evans Potter,35
Pre - Canon,35
Banter,35
Order of the Phoenix (Harry Potter),34
Character Death,33
Marauders Era,33
Manipulative Albus Dumbledore,33
Marauders era,33
Angst and Hurt/Comfort,32
Gay Sirius Black,32
Minor Character Death,32
Idiots in Love,32
AU,31
BAMF Lily Evans Potter,31
The Marauders Map,30
Hogwarts Sixth Year,29
Christmas,29
Drabble,29
Polyamory,29
Falling In Love,28
Christmas Fluff,28
Original Character(s),27
Post Traumatic Stress Disorder - PTSD,27
POV James Potter,27
Cute,27
Young James Potter,27
Family Feels,26
Child Abuse,26
Modern Marauders (Harry Potter),26
Young Sirius Black,26
Happy Ending,25
Alternate Universe - Harry Potter Setting,25
Friendship/Love,25
Baby Harry Potter,24
War,23
Eventual Romance,23
Young Remus Lupin,23
Established James Potter/Lily Evans Potter,23
Grief/Mourning,23
Tooth - Rotting Fluff,23
Female James Potter,23
Jilytober 2020,23
Death Eaters,22
