Fluff,12979
Angst,9718
none,9066
Romance,6977
Alternate Universe - Canon Divergence,6265
Hurt/Comfort,4720
Slow Burn,4666
Smut,4229
Alternate Universe,4191
Harry Potter Epilogue What Epilogue / EWE,4087
Established Relationship,3944
Marauders Era (Harry Potter),3930
Fluff and Angst,3682
Humor,3566
Hogwarts,3427
Friendship,3233
Friends to Lovers,2772
One Shot,2701
Post - Hogwarts,2662
Post - War,2641
Anal Sex,2504
Hogwarts Eighth Year,2348
Time Travel,2344
Angst with a Happy Ending,2255
Explicit Sexual Content,2226
Oral Sex,2201
Drama,2150
Marauders,2131
Implied/Referenced Child Abuse,2101
Drabble,2063
Other Additional Tags to Be Added,1988
Mutual Pining,1935
Canon Compliant,1905
Fluff and Smut,1860
Crossover,1830
Pining,1818
wolfstar,1766
Emotional Hurt/Comfort,1756
Fluff and Humor,1738
Alternate Universe - Modern Setting,1730
First Kiss,1660
Love,1659
Enemies to Friends to Lovers,1648
Family,1631
Light Angst,1627
Post Traumatic Stress Disorder - PTSD,1626
Getting Together,1623
Dont copy to another site,1607
Domestic Fluff,1584
Happy Ending,1576
Enemies to Lovers,1557
Falling In Love,1542
Plot What Plot/Porn Without Plot,1538
Christmas,1445
Character Death,1443
Female Harry Potter,1443
Auror Harry Potter,1405
Eventual Romance,1394
Magic,1387
Post - Battle of Hogwarts,1344
Alternate Universe - Harry Potter Setting,1342
Albus Dumbledore Bashing,1314
Alternate Universe - Muggle,1306
Kissing,1289
Eventual Smut,1267
Blow Jobs,1259
Manipulative Albus Dumbledore,1258
POV Draco Malfoy,1250
Not Canon Compliant,1217
Crack,1195
Violence,1187
Quidditch,1179
Secret Relationship,1141
Angst and Hurt/Comfort,1132
Marauders Friendship (Harry Potter),1126
Mpreg,1122
Sex,1110
Original Character(s),1108
Minor Character Death,1103
Soulmates,1098
Master of Death Harry Potter,1098
Rough Sex,1097
Alternate Universe - Hogwarts,1078
Christmas Fluff,1078
Drarry,1073
Anal Fingering,1072
Good Draco Malfoy,1061
Ron Weasley Bashing,1041
Grief/Mourning,1039
Depression,1022
First Time,1004
Dirty Talk,997
First War with Voldemort,992
Post - Canon,991
Slytherin Harry Potter,988
Love Confessions,970
AU,965
Vaginal Sex,959
Shameless Smut,943
Canonical Character Death,928
Child Abuse,912
Masturbation,906
Idiots in Love,902
Explicit Language,885
Death Eaters,885
Art,875
Not Epilogue Compliant,859
Tooth - Rotting Fluff,852
Alternate Universe - Soulmates,842
Severus Snape Lives,837
POV Harry Potter,837
Age Difference,836
Hogwarts Sixth Year,831
Torture,821
Mystery,815
Good Severus Snape,810
Alternate Universe - Non - Magical,810
Slytherin,809
Coming Out,795
Slash,794
Cute,792
Book 5: Harry Potter and the Order of the Phoenix,788
Sexual Content,779
Slow Build,778
Mental Health Issues,750
Sirius Black Lives,742
Jealousy,739
Swearing,738
Rimming,736
Family Fluff,733
Friendship/Love,731
Canon - Typical Violence,730
Not Beta Read,730
Dark Magic,718
Fanart,718
Harry Potter Next Generation,716
Redeemed Draco Malfoy,713
Romantic Fluff,707
Boys In Love,703
Bottom Draco Malfoy,700
Dom/sub,693
Good Slytherins,689
Drama &amp; Romance,688
BDSM,683
Dark,683
Family Feels,682
Vaginal Fingering,682
Top Harry Potter,681
Panic Attacks,675
Flirting,673
Slice of Life,671
Implied Sexual Content,668
Past Child Abuse,668
Digital Art,668
Hogwarts Seventh Year,666
Dubious Consent,665
Book 4: Harry Potter and the Goblet of Fire,660
Polyamory,659
War,652
Suicidal Thoughts,641
Unrequited Love,640
Alpha/Beta/Omega Dynamics,639
