Fluff,3997
Romance,3241
none,2824
Angst,2625
Smut,1997
Slow Burn,1531
Harry Potter Epilogue What Epilogue / EWE,1453
Alternate Universe - Canon Divergence,1314
Alternate Universe,1197
Post - War,1120
Explicit Sexual Content,1114
Fluff and Angst,1086
Hurt/Comfort,1063
Friends to Lovers,1012
Hogwarts,984
Post - Hogwarts,979
One Shot,903
Established Relationship,891
Humor,850
Fluff and Smut,848
Oral Sex,810
Friendship,795
Eventual Romance,733
Drama,723
Marauders Era (Harry Potter),674
Love,673
Hogwarts Eighth Year,633
Mutual Pining,626
Time Travel,615
Eventual Smut,612
Enemies to Lovers,582
Sex,575
Drabble,573
Fluff and Humor,568
Vaginal Sex,559
Angst with a Happy Ending,549
Falling In Love,543
Canon Compliant,539
Female Harry Potter,526
Post - Battle of Hogwarts,516
Plot What Plot/Porn Without Plot,501
Domestic Fluff,485
Enemies to Friends to Lovers,484
Christmas,470
Family,449
Character Death,446
Emotional Hurt/Comfort,446
Rough Sex,443
Crossover,442
Pining,436
Post Traumatic Stress Disorder - PTSD,434
Shameless Smut,433
Christmas Fluff,425
Light Angst,424
dramione - Freeform,422
Secret Relationship,422
POV Hermione Granger,413
Happy Ending,396
Alternate Universe - Muggle,395
POV Draco Malfoy,389
First Kiss,380
Vaginal Fingering,373
Pregnancy,370
Explicit Language,365
Severus Snape Lives,363
Magic,353
Not Canon Compliant,353
Sexual Content,353
Marauders,346
Soulmates,343
Dirty Talk,334
Violence,334
Romantic Fluff,327
Alternate Universe - Harry Potter Setting,327
Drama &amp; Romance,327
Alternate Universe - Modern Setting,321
Death Eaters,321
Angst and Hurt/Comfort,315
Kissing,314
Quidditch,309
Adult Hermione Granger,302
Good Draco Malfoy,297
Slytherin,295
Ron Weasley Bashing,292
Tooth - Rotting Fluff,292
Original Character(s),290
Minor Character Death,290
Other Additional Tags to Be Added,281
Teacher - Student Relationship,280
Fred Weasley Lives,279
Cunnilingus,276
Friendship/Love,275
Mystery,272
Age Difference,272
Porn With Plot,269
Grief/Mourning,268
Sexual Tension,268
Hogwarts Sixth Year,267
Love Confessions,265
Hogwarts Seventh Year,264
Reader - Insert,263
Book 6: Harry Potter and the Half - Blood Prince,262
Redeemed Draco Malfoy,260
Slow Build,256
War,253
Masturbation,251
Post - Canon,248
AU,247
Book 7: Harry Potter and the Deathly Hallows,247
Not Epilogue Compliant,244
Idiots in Love,239
Slow Romance,238
First Time,237
Teen Romance,236
Alternate Universe - Hogwarts,233
BAMF Hermione Granger,231
Arranged Marriage,228
Infidelity,228
Co - workers,226
Jealousy,225
Dark Magic,219
Blow Jobs,219
Torture,219
Family Fluff,216
Unplanned Pregnancy,216
Spanking,214
Loss of Virginity,214
Flirting,212
Banter,211
Pining Draco Malfoy,210
Book 4: Harry Potter and the Goblet of Fire,210
Book 5: Harry Potter and the Order of the Phoenix,209
Unrequited Love,206
Cute,206
Porn with Feelings,205
Semi - Public Sex,205
Depression,205
Dark,204
Auror Harry Potter,202
Alternate Universe - Soulmates,200
Canonical Character Death,200
Pureblood Culture (Harry Potter),199
Implied Sexual Content,198
jily,196
Harry Potter - Freeform,195
Dubious Consent,194
Implied/Referenced Child Abuse,194
Marriage,192
Praise Kink,190
Hogwarts Era,189
Older Man/Younger Woman,189
Swearing,187
First War with Voldemort,187
Fake/Pretend Relationship,185
Gryffindor,184
